Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2008","2008","tonnes","7623","T","Unofficial figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2009","2009","tonnes","8402","T","Unofficial figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2010","2010","tonnes","15269","T","Unofficial figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2011","2011","tonnes","12762","T","Unofficial figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2012","2012","tonnes","19041","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2013","2013","tonnes","17607","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2014","2014","tonnes","17403.9","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2015","2015","tonnes","16572.07","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2016","2016","tonnes","14536.51","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2017","2017","tonnes","15587.38","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2018","2018","tonnes","14594.33","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2019","2019","tonnes","15837.08","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2020","2020","tonnes","12146.51","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2021","2021","tonnes","17589.21","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1961","1961","1000 US$","98","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1962","1962","1000 US$","17","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1963","1963","1000 US$","13","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1964","1964","1000 US$","11","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1965","1965","1000 US$","12","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1966","1966","1000 US$","29","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1967","1967","1000 US$","24","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1968","1968","1000 US$","31","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1969","1969","1000 US$","153","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1970","1970","1000 US$","222","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1971","1971","1000 US$","256","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1972","1972","1000 US$","640","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1973","1973","1000 US$","650","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1974","1974","1000 US$","698","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1975","1975","1000 US$","1841","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1976","1976","1000 US$","955","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1977","1977","1000 US$","1206","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1978","1978","1000 US$","1564","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1979","1979","1000 US$","2268","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1980","1980","1000 US$","3316","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1981","1981","1000 US$","4934","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1982","1982","1000 US$","4275","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1983","1983","1000 US$","7301","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1984","1984","1000 US$","11979","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1985","1985","1000 US$","7882","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1986","1986","1000 US$","16902","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1987","1987","1000 US$","20001","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1988","1988","1000 US$","23745","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1989","1989","1000 US$","32192","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1990","1990","1000 US$","40817","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1991","1991","1000 US$","43263","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1992","1992","1000 US$","39845","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1993","1993","1000 US$","36455","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1994","1994","1000 US$","39323","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1995","1995","1000 US$","36447","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1996","1996","1000 US$","50378","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1997","1997","1000 US$","46096","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1998","1998","1000 US$","47786","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","1999","1999","1000 US$","42077","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2000","2000","1000 US$","39027","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2001","2001","1000 US$","47213","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2002","2002","1000 US$","42503","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2003","2003","1000 US$","42777","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2004","2004","1000 US$","54852","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2005","2005","1000 US$","48742","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2006","2006","1000 US$","52237","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2007","2007","1000 US$","58335","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2008","2008","1000 US$","53406","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2009","2009","1000 US$","49500","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2010","2010","1000 US$","64912","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2011","2011","1000 US$","56728","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2012","2012","1000 US$","63723","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2013","2013","1000 US$","63643","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01270","Mushrooms and truffles","2014","2014","1000 US$","65969","A","Official figure"
